ts-5,open,close,low,high,index
2022-08-25 21:50:00,21600.0,21566.51,21558.8,21601.61,399
2022-08-25 21:55:00,21566.87,21583.09,21560.27,21587.04,400
2022-08-25 22:00:00,21582.76,21578.15,21570.51,21604.56,401
2022-08-25 22:05:00,21575.21,21593.08,21540.0,21597.45,402
2022-08-25 22:10:00,21592.58,21577.39,21566.92,21600.3,403
2022-08-25 22:15:00,21577.92,21586.15,21570.33,21597.94,404
2022-08-25 22:20:00,21584.75,21572.16,21555.01,21591.69,405
2022-08-25 22:25:00,21574.88,21583.46,21570.0,21591.49,406
2022-08-25 22:30:00,21583.46,21583.85,21565.7,21591.39,407
2022-08-25 22:35:00,21581.56,21593.66,21580.25,21612.69,408
2022-08-25 22:40:00,21595.58,21609.31,21592.32,21628.7,409
2022-08-25 22:45:00,21607.35,21608.82,21605.51,21628.46,410
2022-08-25 22:50:00,21608.3,21589.08,21568.57,21615.38,411
2022-08-25 22:55:00,21589.0,21575.85,21575.79,21599.98,412
2022-08-25 23:00:00,21576.41,21544.66,21515.38,21591.24,413
2022-08-25 23:05:00,21544.67,21538.11,21534.31,21564.73,414
2022-08-25 23:10:00,21536.68,21539.54,21522.93,21547.5,415
2022-08-25 23:15:00,21539.49,21570.05,21528.83,21575.33,416
2022-08-25 23:20:00,21568.22,21593.44,21561.52,21594.81,417
2022-08-25 23:25:00,21591.32,21602.49,21587.42,21616.81,418
2022-08-25 23:30:00,21600.46,21605.32,21600.28,21612.57,419
2022-08-25 23:35:00,21603.66,21577.07,21576.76,21608.54,420
2022-08-25 23:40:00,21578.4,21588.0,21572.19,21595.59,421
2022-08-25 23:45:00,21587.94,21613.13,21581.69,21622.88,422
2022-08-25 23:50:00,21612.01,21592.02,21586.48,21615.16,423
2022-08-25 23:55:00,21591.84,21561.86,21557.4,21604.84,424
2022-08-26 00:00:00,21561.49,21517.31,21510.88,21561.73,425
2022-08-26 00:05:00,21514.2,21463.7,21449.18,21527.72,426
2022-08-26 00:10:00,21463.69,21500.83,21437.88,21505.32,427
2022-08-26 00:15:00,21498.52,21485.66,21452.0,21510.84,428
2022-08-26 00:20:00,21484.31,21547.86,21478.15,21557.85,429
2022-08-26 00:25:00,21547.86,21529.32,21519.03,21570.19,430
2022-08-26 00:30:00,21526.96,21560.62,21513.86,21567.6,431
2022-08-26 00:35:00,21560.46,21538.41,21534.39,21567.82,432
2022-08-26 00:40:00,21537.3,21522.44,21515.52,21545.29,433
2022-08-26 00:45:00,21522.47,21486.6,21481.03,21523.47,434
2022-08-26 00:50:00,21483.78,21465.45,21431.24,21491.12,435
2022-08-26 00:55:00,21465.41,21474.84,21449.49,21486.57,436
2022-08-26 01:00:00,21477.93,21484.73,21463.46,21510.34,437
2022-08-26 01:05:00,21485.63,21506.2,21480.92,21509.15,438
2022-08-26 01:10:00,21506.37,21514.64,21497.04,21518.31,439
2022-08-26 01:15:00,21515.36,21526.87,21509.46,21530.2,440
2022-08-26 01:20:00,21524.74,21504.68,21502.22,21534.63,441
2022-08-26 01:25:00,21503.84,21511.22,21489.1,21524.29,442
2022-08-26 01:30:00,21510.49,21505.11,21495.57,21516.61,443
2022-08-26 01:35:00,21503.05,21527.89,21497.69,21539.32,444
2022-08-26 01:40:00,21527.81,21533.34,21523.54,21538.78,445
2022-08-26 01:45:00,21532.9,21538.95,21525.0,21554.62,446
2022-08-26 01:50:00,21538.95,21552.26,21537.4,21560.85,447
2022-08-26 01:55:00,21553.84,21558.3,21548.61,21566.27,448
2022-08-26 02:00:00,21559.97,21573.73,21555.57,21590.27,449
2022-08-26 02:05:00,21573.47,21570.8,21569.64,21588.66,450
2022-08-26 02:10:00,21570.67,21573.47,21542.4,21579.39,451
2022-08-26 02:15:00,21574.48,21609.08,21569.87,21610.96,452
2022-08-26 02:20:00,21606.51,21603.58,21590.29,21614.37,453
2022-08-26 02:25:00,21604.87,21601.42,21583.87,21604.87,454
2022-08-26 02:30:00,21599.47,21588.38,21580.01,21607.17,455
2022-08-26 02:35:00,21586.87,21586.7,21579.41,21601.2,456
2022-08-26 02:40:00,21586.7,21583.87,21575.0,21601.14,457
2022-08-26 02:45:00,21580.11,21572.2,21566.81,21581.75,458
2022-08-26 02:50:00,21570.46,21567.01,21555.32,21577.17,459
2022-08-26 02:55:00,21564.64,21601.01,21558.13,21602.17,460
2022-08-26 03:00:00,21600.82,21584.94,21572.07,21610.65,461
2022-08-26 03:05:00,21583.43,21568.27,21563.98,21600.9,462
2022-08-26 03:10:00,21566.84,21571.06,21546.84,21577.41,463
2022-08-26 03:15:00,21571.06,21559.65,21551.35,21574.33,464
2022-08-26 03:20:00,21558.12,21569.07,21557.79,21586.92,465
2022-08-26 03:25:00,21568.53,21583.18,21567.41,21590.0,466
2022-08-26 03:30:00,21581.02,21578.02,21565.91,21589.08,467
2022-08-26 03:35:00,21578.01,21583.91,21569.73,21587.47,468
2022-08-26 03:40:00,21583.31,21570.94,21568.23,21583.81,469
2022-08-26 03:45:00,21569.77,21564.5,21561.44,21575.07,470
2022-08-26 03:50:00,21564.5,21576.96,21552.85,21579.49,471
2022-08-26 03:55:00,21576.49,21551.47,21547.25,21582.21,472
2022-08-26 04:00:00,21551.44,21543.01,21543.01,21558.56,473
2022-08-26 04:05:00,21544.85,21566.55,21541.72,21567.55,474
2022-08-26 04:10:00,21565.91,21552.07,21542.15,21566.45,475
2022-08-26 04:15:00,21551.76,21546.97,21542.09,21560.34,476
2022-08-26 04:20:00,21544.65,21535.21,21530.87,21546.15,477
2022-08-26 04:25:00,21535.21,21517.13,21512.07,21549.12,478
2022-08-26 04:30:00,21517.12,21535.85,21511.14,21543.31,479
2022-08-26 04:35:00,21536.78,21524.77,21516.09,21540.72,480
2022-08-26 04:40:00,21523.72,21527.98,21520.32,21546.14,481
2022-08-26 04:45:00,21526.26,21554.38,21522.74,21559.81,482
2022-08-26 04:50:00,21554.51,21542.24,21533.06,21557.06,483
2022-08-26 04:55:00,21542.2,21531.39,21527.19,21554.37,484
2022-08-26 05:00:00,21529.61,21482.21,21476.21,21536.05,485
2022-08-26 05:05:00,21485.01,21482.46,21479.26,21513.11,486
2022-08-26 05:10:00,21483.63,21473.06,21453.3,21487.42,487
2022-08-26 05:15:00,21474.15,21497.24,21467.84,21516.87,488
2022-08-26 05:20:00,21500.68,21439.57,21437.0,21511.72,489
2022-08-26 05:25:00,21437.01,21357.77,21350.0,21443.53,490
2022-08-26 05:30:00,21362.06,21390.16,21345.72,21401.15,491
2022-08-26 05:35:00,21389.78,21415.76,21389.76,21436.79,492
2022-08-26 05:40:00,21413.53,21418.11,21401.92,21422.71,493
2022-08-26 05:45:00,21417.5,21429.95,21406.84,21430.69,494
2022-08-26 05:50:00,21429.9,21446.14,21422.01,21476.26,495
2022-08-26 05:55:00,21445.1,21406.8,21398.64,21450.54,496
2022-08-26 06:00:00,21406.78,21401.2,21370.0,21419.78,497
2022-08-26 06:05:00,21402.36,21404.5,21383.34,21408.54,498
2022-08-26 06:10:00,21404.3,21439.13,21401.47,21445.14,499
2022-08-26 06:15:00,21438.94,21447.24,21426.51,21449.2,500
2022-08-26 06:20:00,21446.27,21432.85,21427.13,21459.68,501
2022-08-26 06:25:00,21435.48,21442.11,21425.79,21449.06,502
2022-08-26 06:30:00,21441.54,21456.6,21441.53,21467.17,503
2022-08-26 06:35:00,21456.52,21442.52,21420.52,21461.36,504
2022-08-26 06:40:00,21439.59,21412.58,21398.83,21442.73,505
2022-08-26 06:45:00,21413.9,21443.47,21412.58,21448.39,506
2022-08-26 06:50:00,21443.52,21414.0,21406.57,21450.63,507
2022-08-26 06:55:00,21414.08,21426.57,21411.67,21444.49,508
2022-08-26 07:00:00,21424.59,21382.98,21375.67,21444.98,509
2022-08-26 07:05:00,21386.92,21351.55,21325.01,21395.23,510
2022-08-26 07:10:00,21358.63,21366.18,21348.97,21376.04,511
2022-08-26 07:15:00,21365.84,21394.55,21334.46,21398.48,512
2022-08-26 07:20:00,21394.53,21411.36,21389.35,21417.31,513
2022-08-26 07:25:00,21410.92,21415.69,21409.88,21435.49,514
2022-08-26 07:30:00,21415.69,21430.4,21400.95,21431.82,515
2022-08-26 07:35:00,21429.34,21404.03,21401.58,21429.34,516
2022-08-26 07:40:00,21404.03,21401.72,21382.81,21410.45,517
2022-08-26 07:45:00,21401.72,21418.62,21401.19,21421.45,518
2022-08-26 07:50:00,21419.63,21442.8,21414.65,21447.39,519
2022-08-26 07:55:00,21442.08,21455.22,21431.71,21459.18,520
2022-08-26 08:00:00,21455.18,21457.97,21430.69,21459.77,521
2022-08-26 08:05:00,21455.2,21455.54,21445.2,21465.89,522
2022-08-26 08:10:00,21455.54,21448.41,21442.76,21459.18,523
2022-08-26 08:15:00,21448.9,21443.32,21438.25,21453.14,524
2022-08-26 08:20:00,21446.01,21446.73,21434.12,21451.69,525
2022-08-26 08:25:00,21445.19,21417.96,21414.59,21448.44,526
2022-08-26 08:30:00,21419.5,21424.72,21391.45,21427.01,527
2022-08-26 08:35:00,21424.29,21412.07,21407.52,21427.56,528
2022-08-26 08:40:00,21411.34,21425.29,21403.74,21426.79,529
2022-08-26 08:45:00,21427.21,21443.64,21422.15,21455.73,530
2022-08-26 08:50:00,21444.28,21421.69,21421.69,21469.88,531
2022-08-26 08:55:00,21421.22,21416.79,21408.87,21431.96,532
2022-08-26 09:00:00,21416.82,21435.05,21413.46,21436.78,533
2022-08-26 09:05:00,21435.01,21433.88,21407.33,21435.05,534
2022-08-26 09:10:00,21433.71,21449.33,21429.14,21453.31,535
2022-08-26 09:15:00,21449.55,21431.42,21424.24,21449.55,536
2022-08-26 09:20:00,21431.18,21446.0,21417.0,21451.93,537
2022-08-26 09:25:00,21445.76,21446.13,21431.29,21458.35,538
2022-08-26 09:30:00,21449.78,21444.35,21418.88,21453.08,539
2022-08-26 09:35:00,21445.35,21438.49,21428.64,21448.91,540
2022-08-26 09:40:00,21436.28,21435.18,21429.3,21439.3,541
2022-08-26 09:45:00,21435.99,21414.34,21409.18,21437.17,542
2022-08-26 09:50:00,21412.46,21430.68,21411.66,21433.82,543
2022-08-26 09:55:00,21427.55,21438.78,21413.13,21440.0,544
2022-08-26 10:00:00,21438.9,21441.41,21428.7,21448.05,545
2022-08-26 10:05:00,21442.54,21434.09,21425.05,21442.58,546
2022-08-26 10:10:00,21432.93,21414.28,21413.42,21435.0,547
2022-08-26 10:15:00,21415.24,21424.11,21395.0,21429.19,548
2022-08-26 10:20:00,21422.69,21431.16,21410.52,21433.66,549
2022-08-26 10:25:00,21431.65,21415.75,21413.3,21435.84,550
2022-08-26 10:30:00,21414.97,21423.86,21403.31,21428.0,551
2022-08-26 10:35:00,21425.15,21385.69,21350.0,21425.15,552
2022-08-26 10:40:00,21386.26,21407.01,21366.72,21419.36,553
2022-08-26 10:45:00,21404.66,21396.83,21371.65,21409.18,554
2022-08-26 10:50:00,21395.23,21410.94,21383.9,21414.87,555
2022-08-26 10:55:00,21410.87,21395.54,21390.71,21417.47,556
2022-08-26 11:00:00,21395.54,21379.11,21377.69,21417.96,557
2022-08-26 11:05:00,21380.28,21235.13,21120.0,21393.14,558
2022-08-26 11:10:00,21232.84,21203.73,21180.56,21242.63,559
2022-08-26 11:15:00,21200.5,21191.15,21184.97,21246.04,560
2022-08-26 11:20:00,21188.87,21182.46,21164.13,21213.98,561
2022-08-26 11:25:00,21182.36,21185.81,21146.68,21202.35,562
2022-08-26 11:30:00,21183.17,21149.91,21125.63,21185.85,563
2022-08-26 11:35:00,21150.63,21165.65,21109.01,21181.77,564
2022-08-26 11:40:00,21167.55,21164.48,21154.14,21182.74,565
2022-08-26 11:45:00,21164.35,21181.13,21142.19,21194.06,566
2022-08-26 11:50:00,21179.42,21190.02,21159.63,21193.02,567
2022-08-26 11:55:00,21190.43,21193.45,21179.07,21212.23,568
2022-08-26 12:00:00,21191.89,21165.74,21156.26,21214.32,569
2022-08-26 12:05:00,21162.01,21178.96,21159.74,21191.0,570
2022-08-26 12:10:00,21178.54,21207.39,21165.0,21210.04,571
2022-08-26 12:15:00,21206.06,21233.36,21201.18,21236.59,572
2022-08-26 12:20:00,21234.9,21235.44,21212.81,21247.31,573
2022-08-26 12:25:00,21237.54,21295.2,21205.95,21298.5,574
2022-08-26 12:30:00,21293.7,21562.17,21254.69,21684.46,575
2022-08-26 12:35:00,21563.33,21546.42,21473.76,21625.64,576
2022-08-26 12:40:00,21545.27,21509.86,21476.17,21552.25,577
2022-08-26 12:45:00,21504.11,21570.38,21500.0,21582.83,578
2022-08-26 12:50:00,21570.15,21577.45,21523.03,21582.71,579
2022-08-26 12:55:00,21576.66,21640.31,21566.41,21686.47,580
2022-08-26 13:00:00,21642.53,21811.87,21636.75,21878.05,581
2022-08-26 13:05:00,21815.34,21744.45,21729.4,21834.24,582
2022-08-26 13:10:00,21743.66,21808.64,21682.8,21813.69,583
2022-08-26 13:15:00,21809.22,21792.13,21759.72,21828.63,584
2022-08-26 13:20:00,21792.13,21783.59,21711.6,21805.8,585
2022-08-26 13:25:00,21780.82,21779.69,21744.92,21792.22,586
2022-08-26 13:30:00,21776.5,21748.27,21705.62,21795.87,587
2022-08-26 13:35:00,21748.29,21734.13,21687.02,21757.86,588
2022-08-26 13:40:00,21734.09,21730.14,21712.16,21758.54,589
2022-08-26 13:45:00,21727.86,21698.81,21694.8,21740.85,590
2022-08-26 13:50:00,21698.8,21689.56,21623.8,21701.8,591
2022-08-26 13:55:00,21688.8,21752.58,21687.63,21787.23,592
2022-08-26 14:00:00,21752.57,21525.91,21315.22,21766.98,593
2022-08-26 14:05:00,21525.92,21766.34,21506.84,21769.92,594
2022-08-26 14:10:00,21761.76,21635.69,21591.62,21820.0,595
2022-08-26 14:15:00,21630.5,21596.58,21491.33,21650.81,596
2022-08-26 14:20:00,21596.01,21496.7,21443.43,21601.76,597
2022-08-26 14:25:00,21493.44,21447.24,21383.1,21517.41,598
2022-08-26 14:30:00,21443.42,21383.69,21348.4,21443.42,599
2022-08-26 14:35:00,21384.71,21266.01,21219.72,21397.02,600
2022-08-26 14:40:00,21268.25,21286.01,21233.62,21332.42,601
2022-08-26 14:45:00,21283.2,21335.08,21258.01,21341.66,602
2022-08-26 14:50:00,21340.68,21264.65,21247.61,21350.66,603
2022-08-26 14:55:00,21263.58,21157.8,21128.6,21270.12,604
2022-08-26 15:00:00,21156.93,20823.07,20808.12,21161.84,605
2022-08-26 15:05:00,20822.97,20923.76,20801.0,20967.1,606
2022-08-26 15:10:00,20916.23,20845.23,20803.98,20920.87,607
2022-08-26 15:15:00,20845.32,20714.93,20623.0,20854.49,608
2022-08-26 15:20:00,20710.06,20842.68,20664.72,20880.74,609
2022-08-26 15:25:00,20849.98,20806.64,20775.0,20854.23,610
2022-08-26 15:30:00,20806.63,20873.43,20781.78,20875.89,611
2022-08-26 15:35:00,20874.05,20810.92,20781.88,20892.62,612
2022-08-26 15:40:00,20809.74,20770.83,20731.87,20820.96,613
2022-08-26 15:45:00,20769.82,20780.7,20706.21,20815.75,614
2022-08-26 15:50:00,20779.14,20819.94,20760.93,20833.3,615
2022-08-26 15:55:00,20817.58,20777.99,20758.56,20829.91,616
2022-08-26 16:00:00,20779.65,20758.49,20741.82,20807.68,617
2022-08-26 16:05:00,20760.55,20796.18,20754.17,20798.25,618
2022-08-26 16:10:00,20797.84,20827.91,20780.8,20833.1,619
2022-08-26 16:15:00,20829.19,20742.21,20724.52,20831.03,620
2022-08-26 16:20:00,20738.89,20676.25,20550.0,20744.26,621
2022-08-26 16:25:00,20679.15,20586.36,20524.31,20679.67,622
2022-08-26 16:30:00,20581.85,20611.48,20550.13,20637.62,623
2022-08-26 16:35:00,20615.17,20607.26,20595.01,20648.3,624
2022-08-26 16:40:00,20607.22,20642.43,20600.56,20699.6,625
2022-08-26 16:45:00,20645.39,20700.88,20638.64,20701.0,626
2022-08-26 16:50:00,20700.34,20704.11,20671.71,20738.14,627
2022-08-26 16:55:00,20704.44,20720.63,20686.99,20725.81,628
2022-08-26 17:00:00,20721.92,20740.95,20682.97,20765.23,629
2022-08-26 17:05:00,20737.1,20768.26,20732.74,20780.69,630
2022-08-26 17:10:00,20769.03,20719.81,20711.79,20779.22,631
2022-08-26 17:15:00,20719.74,20699.93,20685.0,20747.0,632
2022-08-26 17:20:00,20700.86,20735.27,20691.74,20736.45,633
2022-08-26 17:25:00,20732.79,20716.31,20715.83,20763.55,634
2022-08-26 17:30:00,20716.35,20727.62,20701.79,20744.7,635
2022-08-26 17:35:00,20730.17,20685.68,20674.93,20739.93,636
2022-08-26 17:40:00,20684.51,20683.05,20650.97,20693.17,637
2022-08-26 17:45:00,20685.12,20681.47,20673.27,20712.56,638
2022-08-26 17:50:00,20681.47,20682.8,20640.97,20685.51,639
2022-08-26 17:55:00,20682.8,20652.92,20632.58,20693.17,640
2022-08-26 18:00:00,20649.63,20587.34,20579.84,20672.46,641
2022-08-26 18:05:00,20585.23,20592.3,20533.68,20627.16,642
2022-08-26 18:10:00,20594.25,20651.99,20585.32,20658.97,643
2022-08-26 18:15:00,20651.81,20606.66,20569.09,20651.81,644
2022-08-26 18:20:00,20606.1,20624.02,20584.85,20636.25,645
2022-08-26 18:25:00,20623.99,20583.06,20555.0,20631.31,646
2022-08-26 18:30:00,20582.89,20608.28,20572.49,20616.0,647
2022-08-26 18:35:00,20606.27,20664.81,20595.05,20665.43,648
2022-08-26 18:40:00,20665.45,20726.34,20642.38,20739.59,649
2022-08-26 18:45:00,20728.01,20679.92,20666.36,20737.66,650
2022-08-26 18:50:00,20679.92,20689.02,20662.85,20701.72,651
2022-08-26 18:55:00,20688.96,20693.62,20685.78,20715.92,652
2022-08-26 19:00:00,20691.47,20700.54,20680.57,20730.52,653
2022-08-26 19:05:00,20698.27,20677.48,20659.14,20719.27,654
2022-08-26 19:10:00,20676.74,20697.14,20670.16,20700.26,655
2022-08-26 19:15:00,20695.46,20712.74,20686.3,20734.4,656
2022-08-26 19:20:00,20712.49,20681.41,20649.93,20724.62,657
2022-08-26 19:25:00,20682.48,20656.52,20654.3,20692.93,658
2022-08-26 19:30:00,20654.69,20646.37,20641.88,20676.31,659
2022-08-26 19:35:00,20646.33,20661.53,20633.98,20663.79,660
2022-08-26 19:40:00,20657.6,20634.16,20628.44,20663.44,661
2022-08-26 19:45:00,20634.07,20646.39,20616.64,20662.72,662
2022-08-26 19:50:00,20646.39,20649.19,20631.13,20680.1,663
2022-08-26 19:55:00,20649.18,20642.42,20636.12,20694.17,664
2022-08-26 20:00:00,20639.37,20681.55,20637.94,20687.23,665
2022-08-26 20:05:00,20683.08,20732.42,20678.25,20742.29,666
2022-08-26 20:10:00,20732.15,20737.57,20716.38,20752.79,667
2022-08-26 20:15:00,20737.74,20710.52,20694.64,20742.38,668
2022-08-26 20:20:00,20710.47,20725.7,20701.45,20727.05,669
2022-08-26 20:25:00,20724.05,20707.37,20699.0,20725.96,670
2022-08-26 20:30:00,20706.62,20710.71,20702.57,20748.89,671
2022-08-26 20:35:00,20712.37,20696.39,20679.47,20713.74,672
2022-08-26 20:40:00,20695.71,20686.53,20662.38,20697.86,673
2022-08-26 20:45:00,20688.55,20691.42,20671.8,20708.12,674
2022-08-26 20:50:00,20691.38,20658.61,20644.72,20698.16,675
2022-08-26 20:55:00,20657.33,20646.58,20645.19,20683.93,676
2022-08-26 21:00:00,20646.59,20679.92,20643.19,20684.25,677
2022-08-26 21:05:00,20679.49,20628.8,20617.41,20683.44,678
2022-08-26 21:10:00,20629.01,20667.23,20629.01,20857.82,679
2022-08-26 21:15:00,20665.27,20644.0,20638.76,20672.13,680
2022-08-26 21:20:00,20641.38,20605.04,20605.0,20658.39,681
2022-08-26 21:25:00,20607.22,20592.32,20591.77,20761.75,682
2022-08-26 21:30:00,20592.52,20613.55,20571.57,20764.21,683
2022-08-26 21:35:00,20613.38,20625.29,20593.41,20632.97,684
2022-08-26 21:40:00,20625.76,20650.01,20623.51,20662.53,685
2022-08-26 21:45:00,20648.14,20639.69,20624.04,20649.39,686
2022-08-26 21:50:00,20640.42,20654.3,20628.36,20665.5,687
2022-08-26 21:55:00,20656.19,20645.65,20639.42,20661.66,688
2022-08-26 22:00:00,20644.67,20619.21,20613.25,20646.68,689
2022-08-26 22:05:00,20619.72,20635.27,20619.72,20674.5,690
2022-08-26 22:10:00,20634.2,20650.81,20630.67,20665.34,691
2022-08-26 22:15:00,20649.36,20659.95,20647.26,20674.22,692
2022-08-26 22:20:00,20658.0,20673.76,20656.01,20683.76,693
2022-08-26 22:25:00,20673.76,20660.42,20650.5,20688.4,694
2022-08-26 22:30:00,20658.26,20654.79,20650.27,20678.71,695
2022-08-26 22:35:00,20657.53,20595.06,20590.03,20657.53,696
2022-08-26 22:40:00,20595.0,20612.8,20582.95,20641.64,697
2022-08-26 22:45:00,20614.44,20609.36,20596.72,20633.99,698
2022-08-26 22:50:00,20607.63,20609.03,20604.42,20639.32,699
2022-08-26 22:55:00,20606.79,20618.54,20606.33,20630.33,700
2022-08-26 23:00:00,20616.51,20605.0,20595.49,20635.99,701
2022-08-26 23:05:00,20606.07,20603.86,20557.76,20626.29,702
2022-08-26 23:10:00,20602.35,20335.58,20253.27,20606.55,703
2022-08-26 23:15:00,20328.03,20212.88,20167.99,20357.68,704
2022-08-26 23:20:00,20212.58,20276.87,20201.5,20331.95,705
2022-08-26 23:25:00,20278.65,20296.04,20248.8,20318.56,706
2022-08-26 23:30:00,20297.86,20237.85,20159.95,20311.72,707
2022-08-26 23:35:00,20239.08,20257.16,20202.95,20270.56,708
2022-08-26 23:40:00,20257.08,20231.49,20211.1,20266.57,709
2022-08-26 23:45:00,20232.35,20155.45,20112.78,20232.38,710
2022-08-26 23:50:00,20155.43,20209.99,20143.88,20224.48,711
2022-08-26 23:55:00,20209.98,20240.72,20204.19,20262.11,712
2022-08-27 00:00:00,20240.63,20232.52,20169.63,20245.12,713
2022-08-27 00:05:00,20230.05,20151.84,20147.56,20244.87,714
2022-08-27 00:10:00,20156.41,20197.47,20143.43,20211.42,715
2022-08-27 00:15:00,20197.46,20219.81,20171.81,20220.0,716
2022-08-27 00:20:00,20219.21,20253.52,20212.55,20271.27,717
2022-08-27 00:25:00,20253.18,20279.13,20249.45,20279.23,718
2022-08-27 00:30:00,20277.67,20334.53,20257.3,20389.14,719
2022-08-27 00:35:00,20334.53,20306.67,20290.3,20343.72,720
2022-08-27 00:40:00,20305.06,20329.04,20291.34,20335.15,721
2022-08-27 00:45:00,20325.15,20340.06,20315.35,20343.0,722
2022-08-27 00:50:00,20339.53,20304.7,20289.76,20341.97,723
2022-08-27 00:55:00,20303.7,20312.7,20298.56,20327.13,724
2022-08-27 01:00:00,20312.53,20300.13,20296.19,20337.17,725
2022-08-27 01:05:00,20299.92,20319.24,20283.35,20339.21,726
2022-08-27 01:10:00,20320.61,20311.81,20288.43,20333.07,727
2022-08-27 01:15:00,20311.77,20307.45,20289.36,20316.36,728
2022-08-27 01:20:00,20305.99,20255.66,20250.0,20306.27,729
2022-08-27 01:25:00,20255.65,20265.76,20255.65,20288.38,730
2022-08-27 01:30:00,20265.75,20294.09,20253.57,20298.18,731
2022-08-27 01:35:00,20293.24,20283.46,20277.46,20300.31,732
2022-08-27 01:40:00,20281.91,20267.02,20261.4,20293.35,733
2022-08-27 01:45:00,20268.47,20298.45,20257.6,20301.37,734
2022-08-27 01:50:00,20297.72,20316.51,20293.3,20319.04,735
2022-08-27 01:55:00,20312.41,20280.92,20277.53,20312.41,736
2022-08-27 02:00:00,20280.9,20286.01,20261.44,20295.92,737
2022-08-27 02:05:00,20285.18,20268.29,20246.87,20285.18,738
2022-08-27 02:10:00,20267.72,20262.47,20253.19,20281.36,739
2022-08-27 02:15:00,20262.47,20277.84,20250.02,20297.23,740
2022-08-27 02:20:00,20279.97,20245.04,20218.24,20283.64,741
2022-08-27 02:25:00,20247.56,20218.37,20214.02,20249.58,742
2022-08-27 02:30:00,20218.11,20196.03,20164.7,20236.74,743
2022-08-27 02:35:00,20195.15,20171.39,20135.0,20197.47,744
2022-08-27 02:40:00,20171.48,20263.69,20164.58,20278.57,745
2022-08-27 02:45:00,20263.54,20260.2,20251.22,20285.72,746
2022-08-27 02:50:00,20258.21,20230.62,20208.91,20261.44,747
2022-08-27 02:55:00,20231.26,20209.75,20205.15,20252.37,748
2022-08-27 03:00:00,20206.48,20217.67,20199.77,20235.07,749
2022-08-27 03:05:00,20215.75,20229.99,20208.8,20233.93,750
2022-08-27 03:10:00,20229.45,20223.17,20217.69,20247.9,751
2022-08-27 03:15:00,20222.55,20202.46,20192.15,20236.47,752
2022-08-27 03:20:00,20201.44,20217.28,20200.19,20225.05,753
2022-08-27 03:25:00,20215.46,20206.08,20193.56,20226.07,754
2022-08-27 03:30:00,20203.34,20219.66,20188.0,20224.8,755
2022-08-27 03:35:00,20219.65,20224.34,20194.01,20224.34,756
2022-08-27 03:40:00,20222.29,20240.73,20219.6,20247.65,757
2022-08-27 03:45:00,20240.56,20240.09,20226.56,20249.79,758
2022-08-27 03:50:00,20240.05,20238.87,20208.99,20250.81,759
2022-08-27 03:55:00,20241.33,20204.65,20200.61,20243.19,760
2022-08-27 04:00:00,20204.43,20191.01,20178.86,20216.66,761
2022-08-27 04:05:00,20190.73,20207.61,20190.73,20234.18,762
2022-08-27 04:10:00,20207.56,20165.0,20161.81,20212.0,763
2022-08-27 04:15:00,20165.0,20166.99,20156.48,20184.88,764
2022-08-27 04:20:00,20163.62,20184.04,20146.95,20185.82,765
2022-08-27 04:25:00,20181.75,20183.85,20153.55,20205.37,766
2022-08-27 04:30:00,20183.85,20185.28,20174.27,20190.43,767
2022-08-27 04:35:00,20187.23,20187.84,20180.66,20202.64,768
2022-08-27 04:40:00,20186.53,20164.84,20154.67,20190.48,769
2022-08-27 04:45:00,20166.22,20147.03,20136.51,20178.91,770
2022-08-27 04:50:00,20144.01,20168.39,20120.19,20174.36,771
2022-08-27 04:55:00,20165.55,20149.97,20141.55,20177.54,772
2022-08-27 05:00:00,20149.8,20163.05,20132.21,20164.05,773
2022-08-27 05:05:00,20162.72,20116.36,20050.0,20166.8,774
2022-08-27 05:10:00,20112.27,19993.73,19932.42,20119.34,775
2022-08-27 05:15:00,19995.71,20064.14,19969.59,20099.92,776
2022-08-27 05:20:00,20059.74,20075.33,20029.18,20080.74,777
2022-08-27 05:25:00,20075.23,20097.31,20072.43,20118.52,778
2022-08-27 05:30:00,20094.84,20082.21,20053.88,20115.47,779
2022-08-27 05:35:00,20078.48,20031.77,20020.25,20078.51,780
2022-08-27 05:40:00,20029.93,20001.09,19992.4,20036.19,781
2022-08-27 05:45:00,20002.23,20043.95,19992.95,20059.35,782
2022-08-27 05:50:00,20043.9,20102.88,20040.85,20115.01,783
2022-08-27 05:55:00,20103.05,20132.2,20091.6,20151.07,784
2022-08-27 06:00:00,20130.51,20129.27,20106.91,20156.15,785
2022-08-27 06:05:00,20129.66,20141.78,20102.88,20161.9,786
2022-08-27 06:10:00,20139.98,20131.62,20112.21,20155.78,787
2022-08-27 06:15:00,20129.93,20111.06,20107.01,20162.46,788
2022-08-27 06:20:00,20112.35,20117.86,20095.03,20120.8,789
2022-08-27 06:25:00,20116.19,20121.33,20102.05,20133.04,790
2022-08-27 06:30:00,20118.91,20142.55,20113.01,20152.77,791
2022-08-27 06:35:00,20142.46,20179.21,20142.36,20247.12,792
2022-08-27 06:40:00,20176.64,20142.0,20132.06,20199.26,793
2022-08-27 06:45:00,20141.79,20141.3,20127.03,20156.78,794
2022-08-27 06:50:00,20141.34,20165.97,20128.84,20166.85,795
2022-08-27 06:55:00,20164.09,20165.52,20145.65,20167.43,796
2022-08-27 07:00:00,20165.52,20178.13,20149.63,20187.88,797
