epoch,timestamp,low,high,open,close,volume;
1641888000.0,2022-01-11T08:00:00.000000Z,42188.55,42243.66,42219.41,42242.68,14.53459479;
1641888060.0,2022-01-11T08:01:00.000000Z,42232.25,42277.01,42246.91,42269.99,20.41961919;
1641888120.0,2022-01-11T08:02:00.000000Z,42245.02,42293.41,42269.95,42277.08,16.07776755;
1641888180.0,2022-01-11T08:03:00.000000Z,42252.44,42292.44,42274.68,42273.6,12.5676887;
1641888240.0,2022-01-11T08:04:00.000000Z,42264.53,42298.53,42273.6,42283.14,10.90973318;
1641888300.0,2022-01-11T08:05:00.000000Z,42271.11,42343.1,42286.29,42335.67,10.99907715;
1641888360.0,2022-01-11T08:06:00.000000Z,42307.06,42340.02,42335.09,42332.83,7.06554131;
1641888420.0,2022-01-11T08:07:00.000000Z,42289.78,42343.13,42335.58,42334.93,11.49481119;
1641888480.0,2022-01-11T08:08:00.000000Z,42308.58,42338.29,42334.93,42320.56,10.65936353;
1641888540.0,2022-01-11T08:09:00.000000Z,42277.97,42324.03,42320.56,42297.73,10.24774159;
1641888600.0,2022-01-11T08:10:00.000000Z,42256.16,42298.57,42297.73,42293.92,19.77916731;
1641888660.0,2022-01-11T08:11:00.000000Z,42281.85,42321.37,42293.92,42281.85,10.01396711;
1641888720.0,2022-01-11T08:12:00.000000Z,42275.78,42305.81,42280.0,42305.21,8.11362734;
1641888780.0,2022-01-11T08:13:00.000000Z,42290.8,42330.16,42303.71,42323.69,11.59021562;
1641888840.0,2022-01-11T08:14:00.000000Z,42312.37,42327.51,42323.76,42323.97,4.43794539;
1641888900.0,2022-01-11T08:15:00.000000Z,42311.31,42339.24,42323.98,42321.31,7.81405853;
1641888960.0,2022-01-11T08:16:00.000000Z,42277.14,42327.94,42318.51,42280.95,7.92311717;
1641889020.0,2022-01-11T08:17:00.000000Z,42271.72,42301.65,42283.64,42274.94,6.8015572;
1641889080.0,2022-01-11T08:18:00.000000Z,42270.55,42307.16,42271.71,42291.45,6.04141249;
1641889140.0,2022-01-11T08:19:00.000000Z,42285.19,42311.29,42290.99,42288.02,5.96476047;
1641889200.0,2022-01-11T08:20:00.000000Z,42277.36,42319.83,42288.02,42303.73,7.44326666;
1641889260.0,2022-01-11T08:21:00.000000Z,42298.56,42329.29,42303.73,42303.89,7.66725453;
1641889320.0,2022-01-11T08:22:00.000000Z,42285.07,42323.9,42303.89,42313.26,9.88094487;
1641889380.0,2022-01-11T08:23:00.000000Z,42302.2,42371.57,42313.1,42371.57,11.44319053;
1641889440.0,2022-01-11T08:24:00.000000Z,42356.95,42620.0,42374.31,42473.83,105.37385169;
1641889500.0,2022-01-11T08:25:00.000000Z,42396.55,42494.0,42470.72,42403.5,18.49662875;
1641889560.0,2022-01-11T08:26:00.000000Z,42336.35,42405.43,42403.27,42358.09,12.73185079;
1641889620.0,2022-01-11T08:27:00.000000Z,42237.96,42361.26,42357.45,42244.0,17.08985095;
1641889680.0,2022-01-11T08:28:00.000000Z,42235.0,42298.14,42242.0,42266.44,17.52439927;
1641889740.0,2022-01-11T08:29:00.000000Z,42223.98,42261.42,42261.42,42234.2,27.36491331;
1641889800.0,2022-01-11T08:30:00.000000Z,42187.47,42250.1,42234.2,42250.1,9.95899613;
1641889860.0,2022-01-11T08:31:00.000000Z,42205.56,42265.87,42250.1,42209.83,12.55015372;
1641889920.0,2022-01-11T08:32:00.000000Z,42160.0,42218.0,42206.34,42160.0,11.8920122;
1641889980.0,2022-01-11T08:33:00.000000Z,42143.64,42197.32,42159.07,42171.98,14.99399381;
1641890040.0,2022-01-11T08:34:00.000000Z,42092.52,42190.99,42166.43,42099.46,13.66320512;
1641890100.0,2022-01-11T08:35:00.000000Z,42100.29,42155.27,42100.29,42155.27,8.92634395;
1641890160.0,2022-01-11T08:36:00.000000Z,42117.6,42161.01,42147.22,42142.11,21.68998839;
1641890220.0,2022-01-11T08:37:00.000000Z,42110.83,42162.72,42150.21,42131.31,22.39602504;
1641890280.0,2022-01-11T08:38:00.000000Z,42108.24,42156.74,42131.31,42138.57,11.19068061;
1641890340.0,2022-01-11T08:39:00.000000Z,42105.13,42141.81,42138.57,42127.38,16.08803261;
1641890400.0,2022-01-11T08:40:00.000000Z,41970.94,42159.27,42127.38,42001.78,31.6541706;
1641890460.0,2022-01-11T08:41:00.000000Z,41963.96,42105.62,41984.55,42058.89,37.13402486;
1641890520.0,2022-01-11T08:42:00.000000Z,42005.09,42103.29,42061.57,42037.53,26.13859416;
1641890580.0,2022-01-11T08:43:00.000000Z,41998.23,42055.71,42033.3,42025.47,18.09044088;
1641890640.0,2022-01-11T08:44:00.000000Z,41966.95,42036.27,42027.0,42017.48,18.76450418;
1641890700.0,2022-01-11T08:45:00.000000Z,42014.31,42061.72,42017.12,42034.52,11.36176433;
1641890760.0,2022-01-11T08:46:00.000000Z,41959.24,42042.04,42034.49,41959.24,13.69788947;
1641890820.0,2022-01-11T08:47:00.000000Z,41944.31,41996.55,41960.94,41994.59,16.87621906;
1641890880.0,2022-01-11T08:48:00.000000Z,41959.88,41992.81,41992.81,41986.82,12.40740517;
1641890940.0,2022-01-11T08:49:00.000000Z,41975.46,42015.69,41975.46,42001.95,5.19725688;
1641891000.0,2022-01-11T08:50:00.000000Z,41998.44,42066.29,41998.45,42028.55,6.86032086;
1641891060.0,2022-01-11T08:51:00.000000Z,41999.94,42048.67,42024.62,42036.2,9.73565722;
1641891120.0,2022-01-11T08:52:00.000000Z,42015.2,42049.52,42038.51,42024.98,6.610555;
1641891180.0,2022-01-11T08:53:00.000000Z,41990.0,42041.08,42024.95,41990.0,7.95799663;
1641891240.0,2022-01-11T08:54:00.000000Z,41974.66,42028.34,41986.02,41992.4,12.32091215;
1641891300.0,2022-01-11T08:55:00.000000Z,41976.7,42007.58,41997.36,41981.83,4.5857314;
1641891360.0,2022-01-11T08:56:00.000000Z,41952.71,41981.47,41978.24,41974.75,5.45227228;
1641891420.0,2022-01-11T08:57:00.000000Z,41972.13,42015.98,41974.75,41988.93,7.75728427;
1641891480.0,2022-01-11T08:58:00.000000Z,41984.22,42012.99,41988.29,41994.01,6.44698104;
1641891540.0,2022-01-11T08:59:00.000000Z,41975.05,42007.38,41994.01,41999.14,5.6807802;
1641891600.0,2022-01-11T09:00:00.000000Z,41999.14,42040.84,41999.15,42025.3,3.58084901;
1641891660.0,2022-01-11T09:01:00.000000Z,42015.74,42053.41,42022.99,42038.13,12.23516771;
1641891720.0,2022-01-11T09:02:00.000000Z,42016.94,42052.58,42038.12,42043.23,7.21040012;
1641891780.0,2022-01-11T09:03:00.000000Z,42030.61,42055.9,42043.22,42052.68,3.47267376;
1641891840.0,2022-01-11T09:04:00.000000Z,42044.68,42065.69,42049.96,42054.98,5.94560716;
1641891900.0,2022-01-11T09:05:00.000000Z,42027.72,42054.98,42054.98,42032.67,4.63723645;
1641891960.0,2022-01-11T09:06:00.000000Z,41983.98,42034.61,42029.98,41983.98,6.96685823;
1641892020.0,2022-01-11T09:07:00.000000Z,41934.3,41990.28,41979.1,41942.35,7.53029546;
1641892080.0,2022-01-11T09:08:00.000000Z,41932.07,41965.54,41942.84,41932.07,4.02130879;
1641892140.0,2022-01-11T09:09:00.000000Z,41905.5,41935.85,41932.06,41930.42,11.71801533;
1641892200.0,2022-01-11T09:10:00.000000Z,41884.59,41937.05,41930.42,41904.37,10.37173954;
1641892260.0,2022-01-11T09:11:00.000000Z,41883.24,41913.23,41901.01,41892.74,7.30471252;
1641892320.0,2022-01-11T09:12:00.000000Z,41850.01,41900.56,41891.37,41880.87,13.0415368;
1641892380.0,2022-01-11T09:13:00.000000Z,41877.2,41908.14,41879.49,41882.14,15.34808717;
1641892440.0,2022-01-11T09:14:00.000000Z,41879.16,41922.36,41882.15,41911.6,6.41623648;
1641892500.0,2022-01-11T09:15:00.000000Z,41896.18,41937.68,41911.59,41937.68,6.57539143;
1641892560.0,2022-01-11T09:16:00.000000Z,41934.99,41958.68,41939.0,41954.02,7.10947191;
1641892620.0,2022-01-11T09:17:00.000000Z,41938.85,41958.38,41954.01,41958.37,3.85810551;
1641892680.0,2022-01-11T09:18:00.000000Z,41931.55,41960.45,41955.25,41937.33,3.27600652;
1641892740.0,2022-01-11T09:19:00.000000Z,41933.64,41957.61,41937.32,41952.65,3.19004023;
1641892800.0,2022-01-11T09:20:00.000000Z,41924.2,41957.71,41952.64,41940.89,3.86728474;
1641892860.0,2022-01-11T09:21:00.000000Z,41923.89,41971.82,41938.77,41964.25,4.03400985;
1641892920.0,2022-01-11T09:22:00.000000Z,41950.66,41985.95,41963.74,41983.35,5.89305201;
1641892980.0,2022-01-11T09:23:00.000000Z,41973.45,42003.52,41983.35,42002.45,4.56389628;
1641893040.0,2022-01-11T09:24:00.000000Z,41996.11,42022.15,42001.79,42010.12,5.33321819;
1641893100.0,2022-01-11T09:25:00.000000Z,42005.85,42041.02,42008.59,42030.96,8.33550469;
1641893160.0,2022-01-11T09:26:00.000000Z,42013.15,42033.9,42030.95,42033.9,4.04151275;
1641893220.0,2022-01-11T09:27:00.000000Z,42013.29,42054.38,42033.9,42016.48,4.14691365;
1641893280.0,2022-01-11T09:28:00.000000Z,42016.48,42048.01,42016.48,42043.97,4.72081236;
1641893340.0,2022-01-11T09:29:00.000000Z,42022.81,42061.13,42043.97,42032.92,6.54112944;
1641893400.0,2022-01-11T09:30:00.000000Z,42030.33,42059.73,42032.92,42040.12,8.4840682;
1641893460.0,2022-01-11T09:31:00.000000Z,42024.76,42054.09,42043.35,42045.91,3.77242217;
1641893520.0,2022-01-11T09:32:00.000000Z,42025.45,42053.17,42045.91,42036.26,4.64586917;
1641893580.0,2022-01-11T09:33:00.000000Z,42026.11,42076.45,42034.44,42067.51,8.30434869;
1641893640.0,2022-01-11T09:34:00.000000Z,42050.76,42073.4,42067.5,42060.15,5.52948935;
1641893700.0,2022-01-11T09:35:00.000000Z,42050.16,42076.59,42060.16,42056.28,8.01072911;
1641893760.0,2022-01-11T09:36:00.000000Z,42042.6,42072.55,42059.27,42072.55,3.89523747;
1641893820.0,2022-01-11T09:37:00.000000Z,42060.72,42076.08,42072.56,42070.75,4.87332335;
1641893880.0,2022-01-11T09:38:00.000000Z,42067.57,42099.23,42070.75,42097.3,11.03248433;
1641893940.0,2022-01-11T09:39:00.000000Z,42081.15,42103.73,42097.3,42083.01,4.60605897;
1641894000.0,2022-01-11T09:40:00.000000Z,42064.36,42094.3,42085.67,42075.51,5.58370378;
1641894060.0,2022-01-11T09:41:00.000000Z,42058.69,42078.91,42075.51,42066.2,6.41309395;
1641894120.0,2022-01-11T09:42:00.000000Z,42050.57,42079.88,42061.68,42078.78,7.64858222;
1641894180.0,2022-01-11T09:43:00.000000Z,42061.15,42081.87,42079.23,42075.41,4.23278391;
1641894240.0,2022-01-11T09:44:00.000000Z,42053.9,42122.42,42068.71,42100.9,6.92983499;
1641894300.0,2022-01-11T09:45:00.000000Z,42082.12,42113.99,42100.29,42087.76,3.94077579;
1641894360.0,2022-01-11T09:46:00.000000Z,42073.72,42106.13,42086.37,42094.67,5.01626479;
1641894420.0,2022-01-11T09:47:00.000000Z,42088.39,42097.65,42093.11,42096.38,3.03758729;
1641894480.0,2022-01-11T09:48:00.000000Z,42083.99,42105.23,42096.39,42098.22,4.30527445;
1641894540.0,2022-01-11T09:49:00.000000Z,42100.45,42157.55,42100.94,42142.55,7.68541019;
1641894600.0,2022-01-11T09:50:00.000000Z,42105.84,42139.89,42139.85,42111.3,8.91194044;
1641894660.0,2022-01-11T09:51:00.000000Z,42081.14,42118.85,42109.71,42088.97,10.21416267;
1641894720.0,2022-01-11T09:52:00.000000Z,42058.37,42095.29,42086.97,42065.62,5.15607134;
1641894780.0,2022-01-11T09:53:00.000000Z,42030.0,42076.94,42066.11,42030.0,7.69261506;
1641894840.0,2022-01-11T09:54:00.000000Z,42016.47,42041.65,42027.33,42041.65,6.53207752;
1641894900.0,2022-01-11T09:55:00.000000Z,41991.19,42041.65,42041.65,42019.55,12.4973703;
1641894960.0,2022-01-11T09:56:00.000000Z,41989.22,42027.25,42017.35,41989.22,9.15404859;
1641895020.0,2022-01-11T09:57:00.000000Z,41988.09,42018.47,41989.52,42011.77,9.26245821;
1641895080.0,2022-01-11T09:58:00.000000Z,41968.53,42012.7,42011.39,41993.31,11.07191788;
1641895140.0,2022-01-11T09:59:00.000000Z,41977.82,42005.78,41987.68,41997.48,11.40089717;
1641895200.0,2022-01-11T10:00:00.000000Z,41969.78,42001.84,41997.48,41973.04,8.53559845;
1641895260.0,2022-01-11T10:01:00.000000Z,41959.33,42003.59,41974.31,41998.84,10.95824887;
1641895320.0,2022-01-11T10:02:00.000000Z,41990.32,42031.41,41998.84,42019.51,8.29045625;
1641895380.0,2022-01-11T10:03:00.000000Z,41993.55,42023.1,42023.1,41998.97,7.59271572;
1641895440.0,2022-01-11T10:04:00.000000Z,41988.6,42007.37,41998.97,41994.64,5.54801656;
1641895500.0,2022-01-11T10:05:00.000000Z,41979.81,42036.26,41992.84,42012.14,8.6437516;
1641895560.0,2022-01-11T10:06:00.000000Z,42000.21,42077.44,42011.57,42036.12,13.32068607;
1641895620.0,2022-01-11T10:07:00.000000Z,42032.8,42060.53,42032.81,42055.09,8.30375685;
1641895680.0,2022-01-11T10:08:00.000000Z,42035.34,42068.34,42058.98,42060.86,13.60836431;
1641895740.0,2022-01-11T10:09:00.000000Z,42000.8,42061.67,42061.66,42006.37,6.44524939;
1641895800.0,2022-01-11T10:10:00.000000Z,42002.17,42027.2,42006.1,42024.62,6.9086868;
1641895860.0,2022-01-11T10:11:00.000000Z,41973.39,42020.61,42019.2,41985.31,6.11269625;
1641895920.0,2022-01-11T10:12:00.000000Z,41965.03,42009.02,41987.66,41986.84,7.32553616;
1641895980.0,2022-01-11T10:13:00.000000Z,41965.02,41992.86,41986.85,41974.67,5.20553229;
1641896040.0,2022-01-11T10:14:00.000000Z,41956.79,41997.62,41968.11,41960.52,10.58883591;
1641896100.0,2022-01-11T10:15:00.000000Z,41809.0,41958.07,41958.07,41858.11,41.46085876;
1641896160.0,2022-01-11T10:16:00.000000Z,41793.1,41885.06,41858.11,41808.09,48.21636636;
1641896220.0,2022-01-11T10:17:00.000000Z,41787.42,41827.99,41805.38,41805.68,18.19302105;
1641896280.0,2022-01-11T10:18:00.000000Z,41805.65,41859.85,41809.46,41853.35,9.66849119;
1641896340.0,2022-01-11T10:19:00.000000Z,41824.8,41863.77,41853.34,41862.22,7.83558643;
1641896400.0,2022-01-11T10:20:00.000000Z,41831.69,41892.9,41862.44,41839.45,13.99621757;
1641896460.0,2022-01-11T10:21:00.000000Z,41812.44,41862.32,41839.79,41856.68,8.94262953;
1641896520.0,2022-01-11T10:22:00.000000Z,41857.2,41885.98,41857.2,41875.78,6.21840039;
1641896580.0,2022-01-11T10:23:00.000000Z,41835.61,41884.79,41878.0,41856.66,7.24795468;
1641896640.0,2022-01-11T10:24:00.000000Z,41784.63,41856.66,41856.66,41785.6,11.66413257;
1641896700.0,2022-01-11T10:25:00.000000Z,41778.22,41806.25,41786.01,41800.95,15.08883507;
1641896760.0,2022-01-11T10:26:00.000000Z,41794.21,41818.28,41799.35,41818.28,7.35538062;
1641896820.0,2022-01-11T10:27:00.000000Z,41794.49,41834.35,41824.5,41800.22,6.57271242;
1641896880.0,2022-01-11T10:28:00.000000Z,41798.08,41827.76,41798.08,41809.09,6.31692118;
1641896940.0,2022-01-11T10:29:00.000000Z,41803.91,41831.35,41809.09,41810.72,4.46325438;
1641897000.0,2022-01-11T10:30:00.000000Z,41776.95,41821.22,41810.7,41797.09,9.03215584;
1641897060.0,2022-01-11T10:31:00.000000Z,41783.82,41816.28,41798.46,41784.54,7.02186858;
1641897120.0,2022-01-11T10:32:00.000000Z,41731.93,41803.0,41786.87,41774.33,16.54382894;
1641897180.0,2022-01-11T10:33:00.000000Z,41756.17,41780.62,41774.33,41773.97,6.14064189;
1641897240.0,2022-01-11T10:34:00.000000Z,41755.51,41777.13,41773.84,41771.97,4.84594851;
1641897300.0,2022-01-11T10:35:00.000000Z,41769.24,41808.07,41769.24,41808.07,9.74916291;
1641897360.0,2022-01-11T10:36:00.000000Z,41781.99,41811.32,41808.07,41805.71,5.01977201;
1641897420.0,2022-01-11T10:37:00.000000Z,41785.5,41828.23,41807.77,41817.6,7.29233709;
1641897480.0,2022-01-11T10:38:00.000000Z,41803.73,41829.03,41817.6,41817.12,4.87955651;
1641897540.0,2022-01-11T10:39:00.000000Z,41771.17,41817.13,41817.13,41789.57,5.99154948;
1641897600.0,2022-01-11T10:40:00.000000Z,41774.64,41797.29,41785.39,41779.0,7.4800773;
1641897660.0,2022-01-11T10:41:00.000000Z,41745.53,41790.82,41770.82,41766.2,7.75061585;
1641897720.0,2022-01-11T10:42:00.000000Z,41720.74,41766.21,41764.41,41744.17,7.64993053;
1641897780.0,2022-01-11T10:43:00.000000Z,41740.6,41783.41,41743.28,41775.91,7.20655711;
1641897840.0,2022-01-11T10:44:00.000000Z,41763.11,41803.44,41775.57,41803.43,17.26002017;
1641897900.0,2022-01-11T10:45:00.000000Z,41771.22,41813.09,41798.06,41780.34,7.16502007;
1641897960.0,2022-01-11T10:46:00.000000Z,41743.94,41782.92,41775.48,41746.13,4.81370061;
1641898020.0,2022-01-11T10:47:00.000000Z,41690.94,41751.75,41746.14,41731.64,13.32897097;
1641898080.0,2022-01-11T10:48:00.000000Z,41718.1,41740.6,41735.14,41728.78,5.9335683;
1641898140.0,2022-01-11T10:49:00.000000Z,41693.82,41738.53,41728.79,41696.28,8.76630672;
1641898200.0,2022-01-11T10:50:00.000000Z,41692.23,41752.95,41692.23,41746.87,2.99983999;
1641898260.0,2022-01-11T10:51:00.000000Z,41729.83,41749.12,41747.38,41732.73,2.73701522;
1641898320.0,2022-01-11T10:52:00.000000Z,41692.18,41739.71,41732.2,41722.52,15.981657;
1641898380.0,2022-01-11T10:53:00.000000Z,41709.98,41732.12,41719.83,41727.36,5.40057446;
1641898440.0,2022-01-11T10:54:00.000000Z,41696.89,41727.2,41727.2,41700.49,6.4633556;
1641898500.0,2022-01-11T10:55:00.000000Z,41663.06,41717.07,41700.05,41705.71,14.54007046;
1641898560.0,2022-01-11T10:56:00.000000Z,41647.13,41707.77,41705.71,41673.16,12.5882983;
1641898620.0,2022-01-11T10:57:00.000000Z,41612.41,41675.25,41675.25,41612.41,11.10812241;
1641898680.0,2022-01-11T10:58:00.000000Z,41591.6,41625.0,41612.42,41608.7,12.31980099;
1641898740.0,2022-01-11T10:59:00.000000Z,41600.8,41647.05,41606.15,41633.59,28.1486704;
1641898800.0,2022-01-11T11:00:00.000000Z,41598.18,41649.99,41633.6,41641.14,16.75046481;
1641898860.0,2022-01-11T11:01:00.000000Z,41625.01,41685.0,41641.13,41672.65,36.10463729;
1641898920.0,2022-01-11T11:02:00.000000Z,41650.14,41685.0,41672.65,41681.58,9.28262388;
1641898980.0,2022-01-11T11:03:00.000000Z,41649.51,41685.0,41683.34,41660.03,5.68620929;
1641899040.0,2022-01-11T11:04:00.000000Z,41623.15,41659.81,41656.02,41629.78,11.61872533;
1641899100.0,2022-01-11T11:05:00.000000Z,41629.76,41668.43,41629.76,41660.48,25.18022516;
1641899160.0,2022-01-11T11:06:00.000000Z,41625.01,41685.0,41654.83,41685.0,33.90694072;
1641899220.0,2022-01-11T11:07:00.000000Z,41681.47,41741.78,41685.0,41718.58,43.32468069;
1641899280.0,2022-01-11T11:08:00.000000Z,41713.16,41775.36,41725.34,41747.48,40.1162457;
1641899340.0,2022-01-11T11:09:00.000000Z,41736.59,41759.8,41747.47,41755.0,16.50313415;
1641899400.0,2022-01-11T11:10:00.000000Z,41754.99,41797.69,41755.0,41792.14,20.37082198;
1641899460.0,2022-01-11T11:11:00.000000Z,41792.13,41833.31,41792.13,41813.44,24.03472057;
1641899520.0,2022-01-11T11:12:00.000000Z,41783.59,41811.14,41811.14,41788.42,14.00068812;
1641899580.0,2022-01-11T11:13:00.000000Z,41758.92,41789.45,41788.83,41769.13,9.5247148;
1641899640.0,2022-01-11T11:14:00.000000Z,41758.75,41787.83,41770.01,41775.49,15.14614847;
1641899700.0,2022-01-11T11:15:00.000000Z,41760.11,41797.08,41776.03,41779.79,27.71418165;
1641899760.0,2022-01-11T11:16:00.000000Z,41773.69,41826.33,41776.81,41818.03,16.83050451;
1641899820.0,2022-01-11T11:17:00.000000Z,41795.01,41818.02,41818.02,41804.11,7.64916364;
1641899880.0,2022-01-11T11:18:00.000000Z,41783.4,41807.02,41804.26,41787.95,14.02436219;
1641899940.0,2022-01-11T11:19:00.000000Z,41765.68,41796.31,41787.96,41767.57,12.57625212;
1641900000.0,2022-01-11T11:20:00.000000Z,41721.67,41765.7,41765.7,41729.81,12.47562989;
1641900060.0,2022-01-11T11:21:00.000000Z,41715.12,41742.9,41729.75,41732.84,10.44680075;
1641900120.0,2022-01-11T11:22:00.000000Z,41726.63,41750.47,41726.63,41747.16,5.34238984;
1641900180.0,2022-01-11T11:23:00.000000Z,41746.81,41793.19,41747.17,41754.02,13.0446046;
1641900240.0,2022-01-11T11:24:00.000000Z,41750.88,41786.23,41756.43,41773.75,9.8504651;
1641900300.0,2022-01-11T11:25:00.000000Z,41773.46,41809.78,41773.75,41778.4,11.45900263;
1641900360.0,2022-01-11T11:26:00.000000Z,41774.6,41803.16,41779.2,41798.1,14.69252908;
1641900420.0,2022-01-11T11:27:00.000000Z,41773.78,41796.58,41796.58,41796.06,3.61037794;
1641900480.0,2022-01-11T11:28:00.000000Z,41765.86,41812.28,41796.05,41770.49,7.22367545;
1641900540.0,2022-01-11T11:29:00.000000Z,41766.85,41812.64,41770.35,41812.64,8.28414129;
1641900600.0,2022-01-11T11:30:00.000000Z,41813.61,41911.87,41814.99,41896.35,35.39705165;
1641900660.0,2022-01-11T11:31:00.000000Z,41859.37,41912.85,41896.4,41912.85,12.57037949;
1641900720.0,2022-01-11T11:32:00.000000Z,41892.22,41950.87,41910.93,41907.03,10.56183388;
1641900780.0,2022-01-11T11:33:00.000000Z,41844.99,41903.21,41903.21,41884.3,8.29537991;
1641900840.0,2022-01-11T11:34:00.000000Z,41834.52,41880.28,41880.28,41851.35,14.45326735;
1641900900.0,2022-01-11T11:35:00.000000Z,41821.43,41866.91,41851.35,41829.82,12.59389292;
1641900960.0,2022-01-11T11:36:00.000000Z,41805.61,41845.37,41829.2,41825.74,17.40990879;
1641901020.0,2022-01-11T11:37:00.000000Z,41803.74,41835.3,41824.32,41833.8,6.82113019;
1641901080.0,2022-01-11T11:38:00.000000Z,41815.42,41855.13,41831.92,41846.07,6.23074103;
1641901140.0,2022-01-11T11:39:00.000000Z,41830.01,41872.28,41841.71,41842.47,4.54567562;
1641901200.0,2022-01-11T11:40:00.000000Z,41821.54,41845.0,41842.48,41828.61,9.99111628;
1641901260.0,2022-01-11T11:41:00.000000Z,41766.62,41841.76,41828.6,41771.85,11.57196074;
1641901320.0,2022-01-11T11:42:00.000000Z,41745.37,41797.1,41770.46,41778.28,14.09328237;
1641901380.0,2022-01-11T11:43:00.000000Z,41752.02,41805.42,41782.9,41780.04,13.20661457;
1641901440.0,2022-01-11T11:44:00.000000Z,41780.04,41815.97,41780.22,41794.87,6.71343012;
1641901500.0,2022-01-11T11:45:00.000000Z,41794.86,41834.64,41794.86,41819.43,9.03084906;
1641901560.0,2022-01-11T11:46:00.000000Z,41819.43,41845.97,41819.43,41832.42,10.10936357;
1641901620.0,2022-01-11T11:47:00.000000Z,41826.02,41857.16,41826.02,41849.26,6.90035488;
1641901680.0,2022-01-11T11:48:00.000000Z,41849.63,41864.35,41849.63,41859.78,4.29818711;
1641901740.0,2022-01-11T11:49:00.000000Z,41849.66,41892.27,41855.94,41874.64,13.43825049;
1641901800.0,2022-01-11T11:50:00.000000Z,41860.81,41894.7,41874.63,41860.82,13.28074045;
1641901860.0,2022-01-11T11:51:00.000000Z,41839.58,41867.26,41860.82,41839.58,10.93955826;
1641901920.0,2022-01-11T11:52:00.000000Z,41840.62,41907.96,41841.11,41902.51,6.24806159;
1641901980.0,2022-01-11T11:53:00.000000Z,41889.42,41917.87,41902.52,41912.3,4.95659992;
1641902040.0,2022-01-11T11:54:00.000000Z,41892.85,41945.7,41916.96,41916.33,16.23521208;
1641902100.0,2022-01-11T11:55:00.000000Z,41881.43,41917.21,41917.21,41881.43,5.85574869;
1641902160.0,2022-01-11T11:56:00.000000Z,41853.9,41881.44,41881.43,41875.1,7.48141104;
1641902220.0,2022-01-11T11:57:00.000000Z,41865.05,41892.07,41874.97,41875.0,5.23824671;
1641902280.0,2022-01-11T11:58:00.000000Z,41868.14,41890.41,41874.88,41872.08,12.12826123;
1641902340.0,2022-01-11T11:59:00.000000Z,41829.71,41899.38,41874.06,41829.71,9.0074221;
1641902400.0,2022-01-11T12:00:00.000000Z,41818.04,41864.76,41827.68,41821.56,25.59410972;
1641902460.0,2022-01-11T12:01:00.000000Z,41796.59,41825.88,41821.57,41802.54,5.46981318;
1641902520.0,2022-01-11T12:02:00.000000Z,41781.49,41805.63,41802.54,41781.49,3.38285593;
1641902580.0,2022-01-11T12:03:00.000000Z,41772.7,41793.87,41781.5,41772.7,9.31748553;
1641902640.0,2022-01-11T12:04:00.000000Z,41738.62,41773.28,41771.2,41738.62,5.1755583;
1641902700.0,2022-01-11T12:05:00.000000Z,41730.88,41769.55,41741.17,41767.31,11.06741872;
1641902760.0,2022-01-11T12:06:00.000000Z,41761.74,41792.84,41767.31,41788.79,4.13460028;
1641902820.0,2022-01-11T12:07:00.000000Z,41769.13,41836.9,41787.68,41833.17,8.49441466;
1641902880.0,2022-01-11T12:08:00.000000Z,41818.94,41889.0,41832.34,41878.13,11.30180687;
1641902940.0,2022-01-11T12:09:00.000000Z,41869.16,41899.99,41877.74,41876.0,7.1286963;
1641903000.0,2022-01-11T12:10:00.000000Z,41818.63,41878.86,41874.53,41822.26,9.02794092;
1641903060.0,2022-01-11T12:11:00.000000Z,41816.11,41886.44,41819.16,41885.66,6.42831069;
1641903120.0,2022-01-11T12:12:00.000000Z,41877.65,41903.39,41881.71,41897.01,6.43660725;
1641903180.0,2022-01-11T12:13:00.000000Z,41884.63,41920.85,41898.27,41909.4,11.40576711;
1641903240.0,2022-01-11T12:14:00.000000Z,41900.01,41936.89,41906.85,41903.32,8.36883719;
1641903300.0,2022-01-11T12:15:00.000000Z,41861.29,41915.06,41903.32,41874.98,11.74365467;
1641903360.0,2022-01-11T12:16:00.000000Z,41849.56,41878.95,41874.99,41861.87,3.78126964;
1641903420.0,2022-01-11T12:17:00.000000Z,41829.52,41864.01,41863.0,41855.33,11.42637246;
1641903480.0,2022-01-11T12:18:00.000000Z,41851.14,41906.37,41851.63,41903.25,9.01196249;
1641903540.0,2022-01-11T12:19:00.000000Z,41874.14,41907.82,41902.44,41895.76,8.20698522;
1641903600.0,2022-01-11T12:20:00.000000Z,41890.25,41934.44,41895.75,41934.44,10.34787548;
1641903660.0,2022-01-11T12:21:00.000000Z,41925.75,41969.87,41938.02,41938.89,9.0095239;
1641903720.0,2022-01-11T12:22:00.000000Z,41903.89,41943.62,41937.34,41909.84,7.35662617;
1641903780.0,2022-01-11T12:23:00.000000Z,41893.71,41918.61,41907.89,41900.13,9.902942;
1641903840.0,2022-01-11T12:24:00.000000Z,41888.6,41920.24,41899.86,41915.08,12.6891513;
1641903900.0,2022-01-11T12:25:00.000000Z,41871.01,41918.46,41914.49,41885.18,6.31302506;
1641903960.0,2022-01-11T12:26:00.000000Z,41842.88,41889.84,41881.17,41855.03,14.02380456;
1641904020.0,2022-01-11T12:27:00.000000Z,41855.03,41884.83,41855.03,41867.69,5.98127926;
