,ts-15,open,close,low,high,index,1p_long,1p_short,longs_score,shorts_score,longs_percentile,shorts_percentile,lowest_longs,highest_shorts,long_entry,long_exit
160,2022-05-31 02:00:00,31547.41,31610.92,31506.06,31611.02,160,False,False,1.005899543575448,1.0,74.29420505200595,10.549777117384844,31507.95,31661.48,False,False
161,2022-05-31 02:15:00,31610.45,31661.48,31589.42,31661.68,161,False,False,1.00429322950159,1.0015975461690843,62.555720653789,38.335809806835066,31547.42,31676.69,False,False
162,2022-05-31 02:30:00,31660.66,31610.98,31572.25,31663.66,162,False,False,1.0058976343030175,1.0,74.14561664190194,10.549777117384844,31610.92,31797.41,False,False
163,2022-05-31 02:45:00,31611.08,31676.69,31609.97,31701.38,163,False,False,1.0038110042431834,1.0009444872783346,58.39524517087667,31.054977711738484,31610.98,31797.41,False,False
164,2022-05-31 03:00:00,31677.86,31797.41,31671.59,31807.31,164,False,False,1.0,1.0047590909665431,8.320950965824666,69.68796433878157,31610.98,31797.41,False,True
165,2022-05-31 03:15:00,31797.4,31657.7,31643.2,31807.31,165,False,False,1.0040021858821078,1.0004228246965017,59.58395245170877,25.40861812778603,31657.7,31797.41,True,False
166,2022-05-31 03:30:00,31657.78,31682.45,31604.5,31685.01,166,False,False,1.0032178698301426,1.0017915757993714,50.52005943536404,40.713224368499255,31657.7,31797.41,False,False
167,2022-05-31 03:45:00,31682.15,31753.73,31660.39,31816.49,167,False,False,1.000965870781165,1.0044954988070842,28.231797919762258,66.86478454680535,31657.7,31784.4,False,False
168,2022-05-31 04:00:00,31751.03,31784.4,31712.7,31790.4,168,False,False,1.0,1.007471308634368,8.320950965824666,83.95245170876672,31651.97,31784.4,False,True
169,2022-05-31 04:15:00,31784.4,31731.24,31717.18,31790.46,169,False,False,1.0,1.0059320088815284,8.320950965824666,78.15750371471026,31651.97,31784.4,False,False
170,2022-05-31 04:30:00,31731.24,31651.97,31631.12,31772.84,170,False,False,1.0018235831766553,1.0055161757310505,36.2555720653789,75.78008915304606,31646.8,31784.4,False,False
171,2022-05-31 04:45:00,31651.12,31674.62,31646.64,31696.92,171,False,False,1.0011071956032938,1.0062357183497346,29.86627043090639,79.64338781575037,31646.8,31731.24,False,False
172,2022-05-31 05:00:00,31674.62,31646.8,31603.33,31692.32,172,False,False,1.0019872467358468,1.0053519357602514,37.74145616641902,74.44279346210996,31644.32,31709.69,False,False
173,2022-05-31 05:15:00,31646.8,31709.69,31641.53,31722.33,173,False,False,1.0,1.0073498181129683,8.320950965824666,83.6552748885587,31625.79,31709.69,False,True
174,2022-05-31 05:30:00,31709.68,31644.32,31632.7,31727.49,174,False,False,1.0,1.0052731514028856,8.320950965824666,73.8484398216939,31611.62,31709.69,False,False
175,2022-05-31 05:45:00,31644.33,31625.79,31622.31,31686.29,175,False,False,1.0,1.0046844924746643,8.320950965824666,69.09361069836552,31548.69,31709.69,False,False
176,2022-05-31 06:00:00,31624.49,31611.62,31580.7,31639.52,176,False,False,1.0015443688112156,1.0042343415295538,34.17533432392273,65.23031203566121,31544.12,31644.32,False,False
177,2022-05-31 06:15:00,31611.73,31548.69,31508.29,31625.9,177,False,False,1.0035421439051828,1.0022351884613954,54.977711738484395,45.31946508172363,31478.33,31625.79,False,False
178,2022-05-31 06:30:00,31548.69,31544.12,31438.29,31565.27,178,False,False,1.003687533524473,1.0020900092222171,56.90936106983655,43.684992570579496,31478.33,31611.62,False,False
179,2022-05-31 06:45:00,31543.99,31478.33,31413.63,31565.14,179,False,False,1.0057852497257636,1.0,73.40267459138187,10.549777117384844,31478.33,31558.91,True,False
180,2022-05-31 07:00:00,31478.34,31523.32,31455.4,31541.64,180,False,False,1.0043497956433522,1.0,63.44725111441308,10.549777117384844,31478.33,31558.91,False,False
181,2022-05-31 07:15:00,31523.32,31558.91,31478.73,31568.16,181,False,False,1.0032171580070415,1.0021876772386933,50.37147102526003,45.0222882615156,31478.33,31558.91,False,True
182,2022-05-31 07:30:00,31557.14,31549.37,31521.97,31571.8,182,False,False,1.0035205140387906,1.0018847241125919,54.53194650817236,41.75334323922734,31523.32,31594.7,False,False
183,2022-05-31 07:45:00,31549.38,31557.99,31483.9,31571.37,183,False,False,1.0032464044763307,1.0021584616332413,51.11441307578009,44.725111441307575,31549.37,31660.44,False,False
184,2022-05-31 08:00:00,31557.99,31594.7,31552.71,31667.97,184,False,False,1.0020807287298186,1.0033242278029675,38.63298662704309,56.90936106983655,31549.37,31660.44,False,False
185,2022-05-31 08:15:00,31594.69,31660.44,31591.07,31674.89,185,False,False,1.0000022109610605,1.00541187334908,16.641901931649333,74.59138187221397,31557.99,31660.44,False,True
186,2022-05-31 08:30:00,31660.45,31639.19,31610.52,31668.02,186,False,False,1.00067384784503,1.0047370563753213,24.814264487369986,69.53937592867756,31589.94,31660.44,False,False
187,2022-05-31 08:45:00,31640.26,31610.12,31602.87,31713.32,187,False,False,1.003476418311604,1.0038139067552196,54.08618127786033,62.10995542347697,31572.48,31660.44,False,False
188,2022-05-31 09:00:00,31612.23,31589.94,31507.5,31630.4,188,False,False,1.0061586061891856,1.0031730688008453,76.2258543833581,54.82912332838038,31490.02,31639.19,False,False
189,2022-05-31 09:15:00,31589.94,31572.48,31494.04,31589.94,189,False,False,1.0074669458971863,1.0026186074191124,82.31797919762259,49.47994056463596,31490.02,31610.12,False,False
190,2022-05-31 09:30:00,31569.35,31490.02,31485.06,31596.44,190,True,False,1.0101051063162234,1.0,90.34175334323923,10.549777117384844,31490.02,31599.52,True,False
191,2022-05-31 09:45:00,31490.72,31522.43,31474.1,31554.57,191,False,False,1.0090665599067077,1.0,88.41010401188707,10.549777117384844,31490.02,31611.81,False,False
192,2022-05-31 10:00:00,31524.59,31599.52,31496.23,31601.15,192,False,False,1.0066048471622353,1.0,78.90044576523032,10.549777117384844,31490.02,31660.51,False,False
193,2022-05-31 10:15:00,31599.52,31611.81,31574.72,31646.09,193,False,False,1.0062135005872805,1.0012070172326968,76.52303120356612,33.87815750371471,31522.43,31660.51,False,False
194,2022-05-31 10:30:00,31611.81,31660.51,31595.31,31673.29,194,False,False,1.004665749225139,1.0027494401986463,66.27043090638931,50.81723625557206,31599.52,31720.01,False,False
195,2022-05-31 10:45:00,31660.28,31654.0,31631.47,31684.15,195,False,False,1.004872370000632,1.002543255937695,68.35066864784547,49.03417533432392,31611.81,31784.49,False,False
196,2022-05-31 11:00:00,31653.16,31720.01,31638.6,31782.65,196,False,False,1.0031743369563881,1.0046339200030405,49.77711738484398,68.49925705794948,31654.0,31808.23,False,False
197,2022-05-31 11:15:00,31720.31,31784.49,31681.28,31798.88,197,False,True,1.0011392348909798,1.014338835774998,30.163447251114412,93.7592867756315,31654.0,31808.23,False,False
198,2022-05-31 11:30:00,31783.48,31808.23,31747.47,31825.3,198,False,True,1.0003920369036567,1.0150964506985438,20.950965824665676,94.50222882615157,31720.01,31808.23,False,True
199,2022-05-31 11:45:00,31808.23,31755.31,31710.0,31822.78,199,False,True,1.00205918317283,1.0134076140618946,38.335809806835066,93.01634472511144,31700.0,31808.23,False,False
200,2022-05-31 12:00:00,31755.3,31759.63,31720.66,31763.91,200,False,True,1.001922881343391,1.0135454782771314,36.998514115898956,93.31352154531946,31573.7,31808.23,False,False
201,2022-05-31 12:15:00,31759.63,31700.0,31660.25,31790.45,201,False,True,1.003807570977918,1.0116425053246862,58.24665676077266,91.38187221396731,31573.7,31759.63,False,False
202,2022-05-31 12:30:00,31699.99,31573.7,31563.79,31710.67,202,False,False,1.0078229665829472,1.0076118918097805,83.95245170876672,84.39821693907875,31573.7,31759.63,True,False
203,2022-05-31 12:45:00,31577.14,31592.0,31520.62,31607.63,203,False,False,1.0072391744745506,1.0081958999437692,81.57503714710252,86.47845468053492,31573.7,31820.7,False,False
204,2022-05-31 13:00:00,31589.81,31715.69,31586.21,31722.07,204,False,True,1.0033109795183395,1.0121432204953027,52.451708766716195,91.82763744427935,31335.18,31820.7,False,False
205,2022-05-31 13:15:00,31715.5,31820.7,31675.45,31910.73,205,False,True,1.0,1.0154944059679887,8.320950965824666,94.79940564635959,31335.18,31820.7,False,True
206,2022-05-31 13:30:00,31824.01,31335.18,31220.86,31834.35,206,True,False,1.0226215391135458,1.0,98.06835066864784,10.549777117384844,31335.18,31820.7,True,False
207,2022-05-31 13:45:00,31335.49,31370.2,31284.56,31446.69,207,True,False,1.0214799395604746,1.0,97.6225854383358,10.549777117384844,31335.18,31820.7,False,False
208,2022-05-31 14:00:00,31365.83,31397.69,31195.9,31399.99,208,True,False,1.0219891972944506,1.0,97.91976225854383,10.549777117384844,31335.18,31640.26,False,False
209,2022-05-31 14:15:00,31397.69,31479.57,31374.9,31614.39,209,True,False,1.0254171197382937,1.0,98.36552748885588,10.549777117384844,31370.2,31668.02,False,False
210,2022-05-31 14:30:00,31479.57,31640.26,31467.12,31668.3,210,True,False,1.0202093788104143,1.0015529641165895,97.02823179791976,37.89004457652303,31397.69,31668.02,False,False
211,2022-05-31 14:45:00,31641.47,31668.02,31607.49,31723.03,211,True,False,1.0193150692717763,1.0024316898376764,96.58246656760772,47.84546805349183,31479.57,31668.02,False,True
212,2022-05-31 15:00:00,31668.31,31591.2,31545.06,31717.16,212,True,False,1.021793727367115,1.0,97.77117384843982,10.549777117384844,31591.2,31773.28,True,False
213,2022-05-31 15:15:00,31593.03,31639.85,31544.03,31692.89,213,True,False,1.020222599032549,1.0,97.17682020802377,10.549777117384844,31591.2,32044.03,False,False
214,2022-05-31 15:30:00,31637.64,31773.28,31570.48,31780.0,214,True,False,1.0159382348942256,1.0,95.39375928677563,10.549777117384844,31591.2,32044.03,False,False
215,2022-05-31 15:45:00,31773.65,32044.03,31769.47,32164.5,215,False,False,1.0073542560033804,1.006547389258374,81.72362555720653,80.68350668647845,31639.85,32088.1,False,False
216,2022-05-31 16:00:00,32044.05,31835.59,31833.01,32222.0,216,True,False,1.0139497964385142,1.0,94.79940564635959,10.549777117384844,31773.28,32279.69,False,False
217,2022-05-31 16:15:00,31831.33,32088.1,31827.68,32113.06,217,False,False,1.005970749280886,1.0092368409299493,75.48291233283804,88.11292719167905,31835.59,32279.69,False,False
218,2022-05-31 16:30:00,32088.11,32279.69,31962.43,32383.96,218,False,True,1.0,1.019641233196527,8.320950965824666,96.2852897473997,31835.59,32279.69,False,True
219,2022-05-31 16:45:00,32279.7,32145.98,32127.97,32342.78,219,False,True,1.0,1.0154176415421243,8.320950965824666,94.65081723625558,31957.58,32279.69,False,False
220,2022-05-31 17:00:00,32143.98,32121.74,32049.02,32186.3,220,False,True,1.0,1.0146519556420217,8.320950965824666,94.05646359583952,31957.18,32279.69,False,False
221,2022-05-31 17:15:00,32121.84,31957.58,31857.21,32122.42,221,False,True,1.0047556792473022,1.011411202702027,67.01337295690936,90.78751857355127,31957.18,32145.98,False,False
222,2022-05-31 17:30:00,31953.04,31957.18,31916.81,32033.8,222,False,True,1.0047682555219204,1.0113985432803474,67.16196136701338,90.63893016344726,31957.18,32121.74,True,False
223,2022-05-31 17:45:00,31957.18,32109.56,31943.2,32133.28,223,False,True,1.0,1.016221149969206,8.320950965824666,95.39375928677563,31957.18,32109.56,False,True
224,2022-05-31 18:00:00,32105.75,32095.01,32049.31,32148.23,224,False,True,1.0,1.0157606635056091,8.320950965824666,94.9479940564636,31794.42,32109.56,False,False
225,2022-05-31 18:15:00,32095.01,32058.32,32014.41,32130.0,225,False,True,1.0,1.0145994780520442,8.320950965824666,93.9078751857355,31657.89,32109.56,False,False
226,2022-05-31 18:30:00,32058.3,31794.42,31740.53,32063.94,226,False,False,1.0000072339737602,1.006247424598902,16.790490341753344,79.79197622585438,31657.89,32095.01,False,False
227,2022-05-31 18:45:00,31788.63,31657.89,31565.04,31804.2,227,False,False,1.0043199341459585,1.0019264474940992,63.150074294205055,42.199108469539375,31657.89,32058.32,True,False
228,2022-05-31 19:00:00,31657.88,31682.87,31584.2,31705.76,228,False,False,1.0035280894691674,1.0027170283779925,54.68053491827637,50.52005943536404,31597.02,31794.42,False,False
229,2022-05-31 19:15:00,31685.99,31691.3,31653.41,31767.44,229,False,False,1.0032611473811426,1.0029838256898909,51.560178306092126,52.89747399702823,31597.02,31691.3,False,True
230,2022-05-31 19:30:00,31690.7,31597.02,31592.1,31764.05,230,False,False,1.0062547037663678,1.0,76.96879643387815,10.549777117384844,31597.02,31715.09,True,False
231,2022-05-31 19:45:00,31594.46,31597.41,31554.58,31677.45,231,False,False,1.00624228378212,1.0,76.82020802377414,10.549777117384844,31597.02,31715.09,False,False
232,2022-05-31 20:00:00,31598.65,31715.09,31568.46,31725.92,232,False,False,1.0025085850300284,1.0012485974982588,43.83358098068351,34.17533432392273,31597.02,31715.09,False,True
233,2022-05-31 20:15:00,31713.23,31708.76,31646.21,31724.15,233,False,False,1.0033315714647941,1.0010487587583352,52.74888558692422,31.797919762258545,31597.41,31794.65,False,False
234,2022-05-31 20:30:00,31708.89,31685.98,31670.18,31733.08,234,False,False,1.0052521651531687,1.000329591855419,71.1738484398217,24.814264487369986,31685.98,31794.65,True,False
235,2022-05-31 20:45:00,31685.13,31794.65,31651.68,31794.65,235,False,False,1.0018163433156206,1.00376031474128,36.10698365527489,61.51560178306092,31685.98,31794.65,False,True
236,2022-05-31 21:00:00,31794.64,31765.24,31722.69,31816.5,236,False,False,1.0030492450238058,1.0028318380681118,48.88558692421991,51.263001485884104,31685.98,31794.65,False,False
237,2022-05-31 21:15:00,31766.92,31748.69,31725.34,31787.26,237,False,False,1.003572115888876,1.0023093528950098,55.423476968796436,46.80534918276374,31693.91,31794.65,False,False
238,2022-05-31 21:30:00,31748.69,31726.0,31707.52,31789.39,238,False,False,1.0042898568997036,1.001593027301192,62.40713224368499,38.187221396731054,31675.54,31765.24,False,False
239,2022-05-31 21:45:00,31725.99,31693.91,31637.96,31749.19,239,False,False,1.0053066977220544,1.0005799427570927,71.32243684992571,26.894502228826152,31675.54,31775.06,False,False
240,2022-05-31 22:00:00,31691.51,31675.54,31653.03,31748.9,240,False,False,1.005889718060055,1.0,73.99702823179791,10.549777117384844,31675.54,31814.4,True,False
241,2022-05-31 22:15:00,31680.03,31775.06,31661.97,31823.96,241,False,False,1.0048239090657893,1.0011386650837522,67.4591381872214,33.135215453194654,31675.54,31852.4,False,False
242,2022-05-31 22:30:00,31776.77,31814.4,31768.89,31828.63,242,False,False,1.0035813971031986,1.00237815275378,55.57206537890045,47.399702823179794,31675.54,31852.4,False,False
243,2022-05-31 22:45:00,31814.37,31852.4,31796.81,31877.24,243,False,False,1.0023841217616254,1.0035754209658048,42.199108469539375,59.58395245170877,31775.06,31862.1,False,False
244,2022-05-31 23:00:00,31852.55,31821.13,31806.65,31875.69,244,False,False,1.0033691449675106,1.0025901952555412,53.19465081723626,49.18276374442794,31814.4,31862.1,False,False
245,2022-05-31 23:15:00,31821.13,31862.1,31807.4,31879.77,245,False,False,1.002078959014001,1.0038810394304531,38.48439821693908,62.852897473997025,31784.05,31862.1,False,True
246,2022-05-31 23:30:00,31861.85,31821.95,31813.87,31915.0,246,False,False,1.003343289773254,1.0026160310432743,52.89747399702823,49.33135215453195,31738.92,31862.1,False,False
247,2022-05-31 23:45:00,31821.93,31784.05,31750.0,31899.74,247,False,False,1.0045396983707238,1.0014219135370706,64.63595839524517,36.701337295690934,31738.92,31862.1,False,False
248,2022-06-01 00:00:00,31784.18,31738.92,31688.77,31869.65,248,False,False,1.0059680669663618,1.0,75.18573551263002,10.549777117384844,31738.92,31928.34,True,False
249,2022-06-01 00:15:00,31738.91,31800.0,31660.08,31856.09,249,False,False,1.0040358490566037,1.0014596747145603,60.326894502228825,36.998514115898956,31738.92,31928.34,False,False
250,2022-06-01 00:30:00,31799.99,31928.34,31765.23,31964.56,250,False,False,1.0,1.0055014147979837,8.320950965824666,75.63150074294205,31738.92,31928.34,False,True
251,2022-06-01 00:45:00,31924.82,31920.41,31868.1,31962.04,251,False,False,1.0,1.0066833835354505,8.320950965824666,81.2778603268945,31800.0,31928.34,False,False
252,2022-06-01 01:00:00,31921.62,31897.36,31856.61,31933.02,252,False,False,1.0002953222461044,1.0062106315109425,19.465081723625556,79.49479940564636,31823.72,31928.34,False,False
253,2022-06-01 01:15:00,31897.36,31888.81,31828.79,31915.84,253,False,False,1.0005635205578383,1.0083695583087977,23.179791976225854,87.22139673105498,31823.72,31920.41,False,False
254,2022-06-01 01:30:00,31887.82,31823.72,31813.89,31920.0,254,False,False,1.0026100028532177,1.0071125736060385,45.76523031203566,82.76374442793463,31823.72,31906.78,True,False
255,2022-06-01 01:45:00,31823.71,31906.78,31797.56,31908.89,255,False,True,1.0,1.0146566053624178,8.320950965824666,94.20505200594354,31753.65,31906.78,False,True
256,2022-06-01 02:00:00,31906.21,31864.77,31849.31,31910.39,256,False,True,1.0,1.0133206597110147,8.320950965824666,92.86775631500743,31753.65,31906.78,False,False
257,2022-06-01 02:15:00,31864.76,31753.65,31721.78,31865.71,257,False,False,1.001711614255369,1.009786970570717,35.36404160475483,88.55869242199108,31753.65,31906.78,True,False
258,2022-06-01 02:30:00,31753.66,31808.0,31742.72,31830.14,258,False,True,1.0,1.0115153363444316,8.320950965824666,90.93610698365528,31708.49,31864.77,False,False
259,2022-06-01 02:45:00,31808.0,31783.77,31707.25,31819.02,259,False,True,1.0,1.0107448063960027,8.320950965824666,89.74739970282317,31700.48,31808.0,False,False
260,2022-06-01 03:00:00,31783.17,31708.49,31698.29,31786.3,260,False,False,1.0,1.0083508528459524,8.320950965824666,87.07280832095097,31624.13,31808.0,False,False
261,2022-06-01 03:15:00,31708.48,31700.48,31654.19,31738.68,261,False,False,1.0,1.0080961295736899,8.320950965824666,86.32986627043091,31598.97,31783.77,False,False
262,2022-06-01 03:30:00,31700.48,31624.13,31612.34,31700.48,262,False,False,1.0,1.0056681493193547,8.320950965824666,76.82020802377414,31445.89,31708.49,False,False
263,2022-06-01 03:45:00,31624.13,31598.97,31583.91,31649.28,263,False,False,1.0003683664372605,1.0048680447587905,20.356612184249627,70.43090638930164,31445.89,31700.48,False,False
264,2022-06-01 04:00:00,31598.97,31445.89,31315.23,31649.2,264,False,False,1.0060357649282625,1.0,76.07726597325409,10.549777117384844,31445.89,31624.13,True,False
265,2022-06-01 04:15:00,31447.28,31465.87,31442.59,31530.94,265,False,False,1.0053969586730003,1.0,72.06537890044576,10.549777117384844,31445.89,31598.97,False,False
266,2022-06-01 04:30:00,31465.86,31523.62,31463.77,31568.72,266,False,False,1.0035551120080752,1.0001798974869875,55.274888558692425,23.031203566121842,31445.89,31557.55,False,False
267,2022-06-01 04:45:00,31522.74,31538.51,31520.42,31584.53,267,False,False,1.0030813123384712,1.000652326690029,49.03417533432392,27.637444279346212,31465.87,31557.55,False,False
268,2022-06-01 05:00:00,31538.5,31557.55,31502.04,31583.59,268,False,False,1.0024761111049496,1.0012564268932465,43.09063893016345,34.323922734026745,31517.95,31562.12,False,False
269,2022-06-01 05:15:00,31557.54,31517.95,31479.93,31569.49,269,False,False,1.003735649050779,1.0015239915869054,57.65230312035661,37.59286775631501,31517.95,31607.2,True,False
270,2022-06-01 05:30:00,31518.1,31562.12,31417.96,31595.3,270,False,False,1.0023309587568896,1.0031494105939573,41.30757800891531,54.68053491827637,31517.95,31610.61,False,False
271,2022-06-01 05:45:00,31562.12,31607.2,31553.53,31607.2,271,False,False,1.0009013769014654,1.0045822033033691,27.340267459138186,68.05349182763744,31517.95,31635.69,False,False
272,2022-06-01 06:00:00,31607.19,31610.61,31577.11,31650.1,272,False,False,1.0007934044929852,1.0046905844732692,26.74591381872214,69.24219910846953,31562.12,31635.69,False,False
273,2022-06-01 06:15:00,31608.3,31635.69,31566.7,31641.34,273,False,False,1.0,1.00548771049705,8.320950965824666,75.037147102526,31558.6,31635.69,False,True
274,2022-06-01 06:30:00,31638.11,31573.94,31548.05,31643.0,274,False,False,1.0007781733923609,1.003525089605165,26.448736998514114,59.43536404160476,31557.18,31635.69,False,False
275,2022-06-01 06:45:00,31573.94,31558.6,31543.3,31577.67,275,False,False,1.0012899811778724,1.0030375332572865,31.946508172362556,53.937592867756315,31528.39,31635.69,False,False
276,2022-06-01 07:00:00,31558.6,31557.18,31496.73,31612.11,276,False,False,1.0034350344359033,1.0029924009226068,53.64041604754829,53.04606240713224,31469.99,31573.94,False,False
277,2022-06-01 07:15:00,31557.19,31528.39,31489.1,31569.83,277,False,False,1.0045381321405882,1.0020773587286411,64.48736998514116,43.536404160475485,31463.03,31558.6,False,False
278,2022-06-01 07:30:00,31528.39,31469.99,31454.34,31595.82,278,False,False,1.0065977142032774,1.0002212120065996,78.7518573551263,23.62555720653789,31463.03,31557.18,False,False
279,2022-06-01 07:45:00,31470.0,31463.03,31450.0,31521.5,279,False,False,1.0068203857034748,1.0,80.53491827637444,10.549777117384844,31463.03,31554.54,True,False
280,2022-06-01 08:00:00,31462.67,31490.08,31425.0,31506.03,280,False,False,1.005955526311778,1.0,74.73997028231798,10.549777117384844,31463.03,31571.77,False,False
281,2022-06-01 08:15:00,31489.38,31554.54,31486.29,31558.25,281,False,False,1.0039005480669343,1.0000855734562548,59.138187221396734,22.13967310549777,31463.03,31598.51,False,False
282,2022-06-01 08:30:00,31552.37,31571.77,31538.67,31620.75,282,False,False,1.0033526786746514,1.0010034838168023,53.04606240713224,31.352154531946507,31490.08,31599.31,False,False
283,2022-06-01 08:45:00,31572.22,31598.51,31560.0,31616.85,283,False,False,1.0025035990621076,1.0018512928929884,43.536404160475485,41.158989598811296,31554.54,31665.58,False,False
284,2022-06-01 09:00:00,31598.51,31599.31,31586.29,31623.72,284,False,False,1.0024782186699646,1.0033769451966408,43.23922734026746,57.35512630014859,31571.77,31671.47,False,False
285,2022-06-01 09:15:00,31599.4,31665.58,31590.68,31675.44,285,False,False,1.0003802235739878,1.007124323904842,20.802377414561665,83.06092124814265,31598.51,31677.62,False,False
286,2022-06-01 09:30:00,31665.58,31671.47,31639.86,31684.92,286,False,False,1.000194181072113,1.0073116554575183,18.12778603268945,83.35809806835067,31599.31,31677.62,False,False
287,2022-06-01 09:45:00,31669.94,31677.62,31649.93,31677.81,287,False,False,1.0,1.0075072563147272,8.320950965824666,84.10104011887073,31577.69,31677.62,False,True
288,2022-06-01 10:00:00,31677.61,31619.01,31575.4,31689.74,288,False,False,1.0006043832491909,1.0056431642430181,23.774145616641903,76.2258543833581,31551.84,31677.62,False,False
289,2022-06-01 10:15:00,31617.56,31577.69,31563.92,31623.46,289,False,False,1.0059662375556921,1.0043289809227143,75.037147102526,65.52748885586924,31540.12,31677.62,False,False
290,2022-06-01 10:30:00,31577.68,31551.84,31517.18,31591.26,290,False,False,1.0067904122231857,1.0035068212220886,80.23774145616642,58.989598811292716,31540.12,31638.12,False,False
291,2022-06-01 10:45:00,31551.93,31540.12,31529.45,31559.83,291,False,False,1.0084910900782875,1.0031340664177817,86.1812778603269,54.53194650817236,31492.96,31638.12,False,False
292,2022-06-01 11:00:00,31538.49,31638.12,31519.27,31646.42,292,False,False,1.0058047064743418,1.00625095812615,73.55126300148588,79.9405646359584,31441.58,31638.12,False,True
293,2022-06-01 11:15:00,31638.13,31492.96,31427.0,31648.28,293,True,False,1.010440746122308,1.0016341417956731,91.08469539375929,38.63298662704309,31441.58,31638.12,False,False
294,2022-06-01 11:30:00,31492.96,31441.58,31430.12,31567.82,294,True,False,1.0120919495775975,1.0,93.9078751857355,10.549777117384844,31441.58,31638.12,True,False
295,2022-06-01 11:45:00,31441.59,31589.01,31426.89,31611.24,295,False,False,1.0073683853973265,1.0026290080231877,81.87221396731054,49.77711738484398,31441.58,31633.11,False,False
296,2022-06-01 12:00:00,31589.01,31541.36,31521.31,31626.09,296,False,False,1.0088902317465067,1.0069635197380602,87.518573551263,81.87221396731054,31441.58,31766.09,False,False
297,2022-06-01 12:15:00,31541.36,31633.11,31509.0,31633.11,297,False,True,1.0059640041715785,1.0158120993387756,74.888558692422,95.09658246656761,31541.36,31766.09,False,False
298,2022-06-01 12:30:00,31638.84,31766.09,31576.3,31804.39,298,False,True,1.0017528125117068,1.0200823937540282,35.51263001485884,96.73105497771174,31541.36,31807.93,False,False
299,2022-06-01 12:45:00,31764.51,31709.2,31681.35,31817.07,299,False,True,1.0035500737956176,1.0182555246813576,55.12630014858841,95.98811292719168,31633.11,31821.77,False,False
300,2022-06-01 13:00:00,31709.2,31807.93,31650.54,31816.51,300,False,True,1.000435111621536,1.029662422903824,21.545319465081725,98.81129271916791,31709.2,31821.77,False,False
301,2022-06-01 13:15:00,31807.94,31821.77,31739.4,31858.73,301,False,True,1.0,1.0346591537205991,8.320950965824666,99.55423476968797,31709.2,31821.77,False,True
302,2022-06-01 13:30:00,31823.47,31722.2,31679.19,31888.0,302,False,True,1.0,1.0327810356525668,8.320950965824666,99.40564635958395,31506.18,31821.77,False,False
303,2022-06-01 13:45:00,31722.26,31715.72,31618.92,31739.61,303,False,True,1.0,1.0363872650944264,8.320950965824666,99.70282317979198,31323.24,31821.77,False,False
304,2022-06-01 14:00:00,31715.71,31506.18,31504.72,31791.5,304,False,True,1.0,1.0372326398845375,8.320950965824666,99.85141158989599,31140.71,31722.2,False,False
305,2022-06-01 14:15:00,31506.0,31323.24,31300.31,31514.15,305,False,True,1.0,1.0312099694389145,8.320950965824666,99.25705794947994,31140.71,31715.72,False,False
306,2022-06-01 14:30:00,31322.25,31140.71,30936.75,31380.72,306,False,True,1.000681102004418,1.0252007968334724,25.11144130757801,98.21693907875186,31140.71,31506.18,True,False
307,2022-06-01 14:45:00,31140.61,31143.14,30965.66,31290.6,307,False,True,1.0006030220459465,1.0297833308313291,23.62555720653789,98.95988112927192,30891.61,31323.24,False,False
308,2022-06-01 15:00:00,31143.14,31161.92,31019.78,31202.17,308,False,True,1.0,1.0377645079098026,8.320950965824666,100.0,30755.8,31161.92,False,True
309,2022-06-01 15:15:00,31161.95,30891.61,30752.0,31161.95,309,False,True,1.0,1.0287625553942612,8.320950965824666,98.6627043090639,30715.32,31161.92,False,False
310,2022-06-01 15:30:00,30891.6,30755.8,30710.57,30919.02,310,False,True,1.0,1.0242397661110838,8.320950965824666,98.06835066864784,30602.19,31161.92,False,False
311,2022-06-01 15:45:00,30755.79,30715.32,30695.0,30848.21,311,False,True,1.0,1.0228916878386223,8.320950965824666,97.6225854383358,30375.23,30891.61,False,False
312,2022-06-01 16:00:00,30715.33,30602.19,30528.0,30718.94,312,False,True,1.0,1.0191241953741066,8.320950965824666,96.13670133729569,30375.23,30755.8,False,False
313,2022-06-01 16:15:00,30601.93,30375.23,30366.87,30634.6,313,False,True,1.0009020507828255,1.01156589881487,27.488855869242197,91.2332838038633,30375.23,30715.32,True,False
314,2022-06-01 16:30:00,30373.23,30402.63,30316.29,30462.0,314,False,True,1.0,1.0124783826257755,8.320950965824666,92.5705794947994,30242.42,30602.19,False,False
315,2022-06-01 16:45:00,30402.63,30396.82,30275.0,30447.5,315,False,True,1.0,1.0122848960950688,8.320950965824666,92.27340267459138,30027.93,30402.63,False,False
316,2022-06-01 17:00:00,30396.82,30242.42,30055.0,30403.3,316,False,False,1.0048607221247505,1.007143016518288,68.20208023774146,83.20950965824666,30027.93,30402.63,False,False
317,2022-06-01 17:15:00,30241.19,30027.93,29852.5,30260.61,317,True,False,1.0120384588614666,1.0,93.7592867756315,10.549777117384844,30027.93,30396.82,True,False
318,2022-06-01 17:30:00,30027.64,30118.99,29959.41,30215.79,318,False,False,1.0089787207339953,1.0009162080087946,87.96433878157504,30.60921248142645,30027.93,30242.42,False,False
319,2022-06-01 17:45:00,30116.62,30152.34,30040.08,30201.44,319,False,False,1.007862739674599,1.0049630992189893,84.24962852897474,71.32243684992571,30027.93,30313.8,False,False
